#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 01 10 05 00  87  4.9 99.0 99.00 99.00 99.00 999 1019.0  23.1  23.7  17.9 99.0 99.00
2012 01 10 06 00  84  4.9 99.0 99.00 99.00 99.00 999 1020.0  23.1  23.7  18.1 99.0 99.00
2012 01 10 07 00  80  5.1 99.0 99.00 99.00 99.00 999 1020.0  23.1  23.7  18.1 99.0 99.00
2012 01 10 08 00  84  5.4 99.0 99.00 99.00 99.00 999 1020.0  23.1  23.6  18.1 99.0 99.00
2012 01 10 09 00  82  5.3 99.0 99.00 99.00 99.00 999 1020.0  23.0  23.6  18.2 99.0 99.00
2012 01 10 10 00  88  5.1 99.0 99.00 99.00 99.00 999 1019.0  22.9  23.6  18.3 99.0 99.00
2012 01 10 11 00  99  5.5 99.0 99.00 99.00 99.00 999 1019.0  22.9  23.6  18.1 99.0 99.00
2012 01 10 12 00  98  5.1 99.0 99.00 99.00 99.00 999 1018.0  22.8  23.6  18.0 99.0 99.00
2012 01 10 13 00 101  5.1 99.0 99.00 99.00 99.00 999 1018.0  22.8  23.6  17.6 99.0 99.00
2012 01 10 14 00 100  5.6 99.0 99.00 99.00 99.00 999 1017.0  22.7  23.6  17.7 99.0 99.00
2012 01 10 15 00  96  6.5 99.0 99.00 99.00 99.00 999 1017.0  22.8  23.6  17.6 99.0 99.00
2012 01 10 16 00  98  6.4 99.0 99.00 99.00 99.00 999 1018.0  22.8  23.6  17.6 99.0 99.00
2012 01 10 17 00  99  6.5 99.0 99.00 99.00 99.00 999 1018.0  22.8  23.6  17.6 99.0 99.00
2012 01 10 18 00  92  6.8 99.0 99.00 99.00 99.00 999 1018.0  23.1  23.6  17.2 99.0 99.00
2012 01 10 19 00  98  6.7 99.0 99.00 99.00 99.00 999 1019.0  23.2  23.6  17.3 99.0 99.00
2012 01 10 20 00  91  6.8 99.0 99.00 99.00 99.00 999 1019.0  23.1  23.6  17.2 99.0 99.00
2012 01 10 21 00  92  6.4 99.0 99.00 99.00 99.00 999 1018.0  23.1  23.6  17.4 99.0 99.00
2012 01 10 22 00  96  6.2 99.0 99.00 99.00 99.00 999 1017.0  23.1  23.6  17.4 99.0 99.00
2012 01 10 23 00 102  5.8 99.0 99.00 99.00 99.00 999 1016.0  23.1  23.7  17.4 99.0 99.00
2012 01 11 00 00 108  5.2 99.0 99.00 99.00 99.00 999 1016.0  23.1  23.7  17.2 99.0 99.00
2012 01 11 01 00 105  4.6 99.0 99.00 99.00 99.00 999 1016.0  23.1  23.7  17.4 99.0 99.00
2012 01 11 02 00 103  4.2 99.0 99.00 99.00 99.00 999 1016.0  23.1  23.7  17.4 99.0 99.00
2012 01 11 03 00  99  4.5 99.0 99.00 99.00 99.00 999 1017.0  23.0  23.7  17.6 99.0 99.00
2012 01 11 04 00  99  4.9 99.0 99.00 99.00 99.00 999 1017.0  23.0  23.7  18.0 99.0 99.00
2012 01 11 05 00  93  5.2 99.0 99.00 99.00 99.00 999 1018.0  23.1  23.6  17.7 99.0 99.00
2012 01 11 06 00  95  5.7 99.0 99.00 99.00 99.00 999 1018.0  23.1  23.6  17.9 99.0 99.00
2012 01 11 07 00  99  5.6 99.0 99.00 99.00 99.00 999 1018.0  23.1  23.6  17.8 99.0 99.00
2012 01 11 08 00 103  5.3 99.0 99.00 99.00 99.00 999 1018.0  23.0  23.6  18.0 99.0 99.00
2012 01 11 09 00 107  5.5 99.0 99.00 99.00 99.00 999 1018.0  22.9  23.6  18.0 99.0 99.00
2012 01 11 10 00 108  5.6 99.0 99.00 99.00 99.00 999 1017.0  22.9  23.6  18.1 99.0 99.00
2012 01 11 11 00 108  5.6 99.0 99.00 99.00 99.00 999 1017.0  22.8  23.6  18.1 99.0 99.00
2012 01 11 12 00 107  5.5 99.0 99.00 99.00 99.00 999 1016.0  22.8  23.6  17.8 99.0 99.00
2012 01 11 13 00 108  5.6 99.0 99.00 99.00 99.00 999 1016.0  22.8  23.6  18.0 99.0 99.00
2012 01 11 14 00 120  5.3 99.0 99.00 99.00 99.00 999 1016.0  22.7  23.6  17.9 99.0 99.00
2012 01 11 15 00 117  4.7 99.0 99.00 99.00 99.00 999 1016.0  22.7  23.6  17.7 99.0 99.00
2012 01 11 16 00 115  5.1 99.0 99.00 99.00 99.00 999 1016.0  22.8  23.6  17.8 99.0 99.00
2012 01 11 17 00 110  5.1 99.0 99.00 99.00 99.00 999 1017.0  22.8  23.6  17.8 99.0 99.00
2012 01 11 18 00 102  5.0 99.0 99.00 99.00 99.00 999 1017.0  23.1  23.6  17.7 99.0 99.00
2012 01 11 19 00 107  5.5 99.0 99.00 99.00 99.00 999 1017.0  23.3  23.6  17.6 99.0 99.00
2012 01 11 20 00 108  5.3 99.0 99.00 99.00 99.00 999 1017.0  23.2  23.6  17.6 99.0 99.00
2012 01 11 21 00 111  5.2 99.0 99.00 99.00 99.00 999 1017.0  23.2  23.6  18.0 99.0 99.00
2012 01 11 22 00 112  5.4 99.0 99.00 99.00 99.00 999 1016.0  23.1  23.7  17.9 99.0 99.00
2012 01 11 23 00 124  4.9 99.0 99.00 99.00 99.00 999 1015.0  23.1  23.7  17.7 99.0 99.00
2012 01 12 00 00 123  4.7 99.0 99.00 99.00 99.00 999 1015.0  23.1  23.7  17.7 99.0 99.00
2012 01 12 01 00 127  4.5 99.0 99.00 99.00 99.00 999 1015.0  23.1  23.8  17.4 99.0 99.00
2012 01 12 02 00 125  4.7 99.0 99.00 99.00 99.00 999 1014.0  23.2  23.8  17.1 99.0 99.00
2012 01 12 03 00 126  4.8 99.0 99.00 99.00 99.00 999 1014.0  23.2  23.7  17.3 99.0 99.00
2012 01 12 04 00 125  4.1 99.0 99.00 99.00 99.00 999 1015.0  23.0  23.7  17.6 99.0 99.00
2012 01 12 05 00 122  3.5 99.0 99.00 99.00 99.00 999 1015.0  23.0  23.7  17.6 99.0 99.00
2012 01 12 06 00 126  3.2 99.0 99.00 99.00 99.00 999 1016.0  23.0  23.7  17.6 99.0 99.00
2012 01 12 07 00 130  3.4 99.0 99.00 99.00 99.00 999 1015.0  23.0  23.7  17.5 99.0 99.00
2012 01 12 08 00 127  3.3 99.0 99.00 99.00 99.00 999 1015.0  23.0  23.7  17.8 99.0 99.00
2012 01 12 09 00 135  3.3 99.0 99.00 99.00 99.00 999 1015.0  23.0  23.7  18.0 99.0 99.00
2012 01 12 10 00 151  2.7 99.0 99.00 99.00 99.00 999 1015.0  23.0  23.7  18.0 99.0 99.00
2012 01 12 11 00 212  2.9 99.0 99.00 99.00 99.00 999 1014.0  22.2  23.6  17.3 99.0 99.00
2012 01 12 12 00 201  2.1 99.0 99.00 99.00 99.00 999 1014.0  22.7  23.6  17.5 99.0 99.00
2012 01 12 13 00 184  2.0 99.0 99.00 99.00 99.00 999 1013.0  22.7  23.6  17.7 99.0 99.00
2012 01 12 14 00 151  2.1 99.0 99.00 99.00 99.00 999 1013.0  22.6  23.6  17.7 99.0 99.00
2012 01 12 15 00 141  1.1 99.0 99.00 99.00 99.00 999 1013.0  22.6  23.6  17.2 99.0 99.00
2012 01 12 16 00 225  0.9 99.0 99.00 99.00 99.00 999 1013.0  22.6  23.6  16.9 99.0 99.00
2012 01 12 17 00 207  1.4 99.0 99.00 99.00 99.00 999 1014.0  22.6  23.6  17.0 99.0 99.00
2012 01 12 18 00 207  1.4 99.0 99.00 99.00 99.00 999 1014.0  23.2  23.6  17.3 99.0 99.00
2012 01 12 19 00 211  1.4 99.0 99.00 99.00 99.00 999 1014.0  23.4  23.6  17.5 99.0 99.00
2012 01 12 20 00 190  1.5 99.0 99.00 99.00 99.00 999 1014.0  23.3  23.7  17.4 99.0 99.00
2012 01 12 21 00 177  2.7 99.0 99.00 99.00 99.00 999 1013.0  23.1  23.8  17.7 99.0 99.00
2012 01 12 22 00 190  2.7 99.0 99.00 99.00 99.00 999 1012.0  23.1  23.9  17.2 99.0 99.00
2012 01 12 23 00 231  2.1 99.0 99.00 99.00 99.00 999 1011.0  23.1  24.0  17.2 99.0 99.00
2012 01 13 00 00 243  2.6 99.0 99.00 99.00 99.00 999 1011.0  23.2  24.0  17.7 99.0 99.00
2012 01 13 01 00 254  3.4 99.0 99.00 99.00 99.00 999 1011.0  23.4  24.0  17.3 99.0 99.00
2012 01 13 02 00 270  4.1 99.0 99.00 99.00 99.00 999 1011.0  23.5  23.9  17.4 99.0 99.00
2012 01 13 03 00 272  4.4 99.0 99.00 99.00 99.00 999 1011.0  23.2  23.8  17.5 99.0 99.00
2012 01 13 04 00 263  4.9 99.0 99.00 99.00 99.00 999 1011.0  23.0  23.8  17.4 99.0 99.00
2012 01 13 05 00 266  5.7 99.0 99.00 99.00 99.00 999 1012.0  23.0  23.7  17.3 99.0 99.00
2012 01 13 06 00 255  5.6 99.0 99.00 99.00 99.00 999 1012.0  23.0  23.7  17.5 99.0 99.00
2012 01 13 07 00 262  6.3 99.0 99.00 99.00 99.00 999 1012.0  23.0  23.7  17.8 99.0 99.00
2012 01 13 08 00 260  6.9 99.0 99.00 99.00 99.00 999 1011.0  23.0  23.7  17.8 99.0 99.00
2012 01 13 09 00 261  6.7 99.0 99.00 99.00 99.00 999 1011.0  22.9  23.6  17.5 99.0 99.00
2012 01 13 10 00 262  7.4 99.0 99.00 99.00 99.00 999 1010.0  23.0  23.6  18.0 99.0 99.00
2012 01 13 11 00 265  8.0 99.0 99.00 99.00 99.00 999 1010.0  23.0  23.6  18.0 99.0 99.00
2012 01 13 12 00 276  7.9 99.0 99.00 99.00 99.00 999 1010.0  22.7  23.6  18.2 99.0 99.00
2012 01 13 13 00 272  7.3 99.0 99.00 99.00 99.00 999 1009.0  22.7  23.6  17.9 99.0 99.00
2012 01 13 14 00 281  7.3 99.0 99.00 99.00 99.00 999 1009.0  22.7  23.6  17.9 99.0 99.00
2012 01 13 15 00 302  7.3 99.0 99.00 99.00 99.00 999 1009.0  22.2  23.6  17.3 99.0 99.00
2012 01 13 16 00 307  7.6 99.0 99.00 99.00 99.00 999 1010.0  22.3  23.6  16.2 99.0 99.00
2012 01 13 17 00 308  7.6 99.0 99.00 99.00 99.00 999 1010.0  22.2  23.6  15.7 99.0 99.00
2012 01 13 18 00 303  7.3 99.0 99.00 99.00 99.00 999 1011.0  22.2  23.6  14.9 99.0 99.00
2012 01 13 19 00 301  7.0 99.0 99.00 99.00 99.00 999 1011.0  22.2  23.6  14.5 99.0 99.00
2012 01 13 20 00 299  7.5 99.0 99.00 99.00 99.00 999 1012.0  22.3  23.6  14.6 99.0 99.00
2012 01 13 21 00 297  8.2 99.0 99.00 99.00 99.00 999 1011.0  22.5  23.6  14.5 99.0 99.00
2012 01 13 22 00 296  6.8 99.0 99.00 99.00 99.00 999 1010.0  22.4  23.6  14.4 99.0 99.00
2012 01 13 23 00 295  6.7 99.0 99.00 99.00 99.00 999 1010.0  22.3  23.6  14.6 99.0 99.00
2012 01 14 00 00 301  7.1 99.0 99.00 99.00 99.00 999 1009.0  22.4  23.6  14.7 99.0 99.00
2012 01 14 01 00 301  7.5 99.0 99.00 99.00 99.00 999 1009.0  22.4  23.6  14.6 99.0 99.00
2012 01 14 02 00 296  7.1 99.0 99.00 99.00 99.00 999 1010.0  22.3  23.7  14.8 99.0 99.00
2012 01 14 03 00 290  7.1 99.0 99.00 99.00 99.00 999 1010.0  22.5  23.7  14.5 99.0 99.00
2012 01 14 04 00 295  6.6 99.0 99.00 99.00 99.00 999 1010.0  22.3  23.7  14.8 99.0 99.00
2012 01 14 05 00 287  6.9 99.0 99.00 99.00 99.00 999 1011.0  22.3  23.7  14.1 99.0 99.00
2012 01 14 06 00 289  6.3 99.0 99.00 99.00 99.00 999 1011.0  22.4  23.6  14.1 99.0 99.00
2012 01 14 07 00 290  5.9 99.0 99.00 99.00 99.00 999 1011.0  22.4  23.6  14.1 99.0 99.00
2012 01 14 08 00 283  5.7 99.0 99.00 99.00 99.00 999 1011.0  22.4  23.6  13.9 99.0 99.00
2012 01 14 09 00 278  5.1 99.0 99.00 99.00 99.00 999 1011.0  22.4  23.6  13.9 99.0 99.00
2012 01 14 10 00 272  4.9 99.0 99.00 99.00 99.00 999 1010.0  22.3  23.6  14.3 99.0 99.00
2012 01 14 11 00 260  5.0 99.0 99.00 99.00 99.00 999 1010.0  22.3  23.6  14.6 99.0 99.00
2012 01 14 12 00 254  5.1 99.0 99.00 99.00 99.00 999 1010.0  22.3  23.6  14.0 99.0 99.00
2012 01 14 13 00 244  4.4 99.0 99.00 99.00 99.00 999 1009.0  22.2  23.6  14.2 99.0 99.00
2012 01 14 14 00 253  4.5 99.0 99.00 99.00 99.00 999 1010.0  22.2  23.6  14.5 99.0 99.00
2012 01 14 15 00 246  4.6 99.0 99.00 99.00 99.00 999 1010.0  22.2  23.6  14.0 99.0 99.00
2012 01 14 16 00 241  4.8 99.0 99.00 99.00 99.00 999 1010.0  22.2  23.6  14.3 99.0 99.00
2012 01 14 17 00 232  4.6 99.0 99.00 99.00 99.00 999 1011.0  22.2  23.6  14.3 99.0 99.00
2012 01 14 18 00 249  4.3 99.0 99.00 99.00 99.00 999 1012.0  22.3  23.6  14.1 99.0 99.00
2012 01 14 19 00 247  3.5 99.0 99.00 99.00 99.00 999 1012.0  22.4  23.6  13.9 99.0 99.00
2012 01 14 20 00 228  4.1 99.0 99.00 99.00 99.00 999 1012.0  22.4  23.6  14.1 99.0 99.00
2012 01 14 21 00 224  4.3 99.0 99.00 99.00 99.00 999 1012.0  22.6  23.6  14.4 99.0 99.00
2012 01 14 22 00 223  4.9 99.0 99.00 99.00 99.00 999 1011.0  22.5  23.6  15.0 99.0 99.00
2012 01 14 23 00 235  5.0 99.0 99.00 99.00 99.00 999 1010.0  22.6  23.6  16.3 99.0 99.00
2012 01 15 00 00 225  3.8 99.0 99.00 99.00 99.00 999 1010.0  22.6  23.6  16.7 99.0 99.00
2012 01 15 01 00 208  5.8 99.0 99.00 99.00 99.00 999 1010.0  23.0  23.6  16.7 99.0 99.00
2012 01 15 02 00 217  6.9 99.0 99.00 99.00 99.00 999 1010.0  23.2  23.6  16.8 99.0 99.00
2012 01 15 03 00 213  6.9 99.0 99.00 99.00 99.00 999 1010.0  23.3  23.6  17.4 99.0 99.00
2012 01 15 04 00 202  7.4 99.0 99.00 99.00 99.00 999 1010.0  23.3  23.6  17.7 99.0 99.00
2012 01 15 05 00 192  7.5 99.0 99.00 99.00 99.00 999 1010.0  23.3  23.6  18.1 99.0 99.00
2012 01 15 06 00 183  7.3 99.0 99.00 99.00 99.00 999 1010.0  23.4  23.6  18.4 99.0 99.00
2012 01 15 07 00 180  6.6 99.0 99.00 99.00 99.00 999 1011.0  23.4  23.6  18.2 99.0 99.00
2012 01 15 08 00 175  6.5 99.0 99.00 99.00 99.00 999 1011.0  23.4  23.6  17.7 99.0 99.00
2012 01 15 09 00 180  6.6 99.0 99.00 99.00 99.00 999 1011.0  23.4  23.6  18.0 99.0 99.00
2012 01 15 10 00 177  6.2 99.0 99.00 99.00 99.00 999 1010.0  23.3  23.6  18.3 99.0 99.00
2012 01 15 11 00 181  5.3 99.0 99.00 99.00 99.00 999 1010.0  23.2  23.6  18.0 99.0 99.00
2012 01 15 12 00 178  4.0 99.0 99.00 99.00 99.00 999 1010.0  23.1  23.6  17.9 99.0 99.00
2012 01 15 13 00 204  3.3 99.0 99.00 99.00 99.00 999 1010.0  23.2  23.6  17.7 99.0 99.00
2012 01 15 14 00 187  4.4 99.0 99.00 99.00 99.00 999 1010.0  23.3  23.6  17.8 99.0 99.00
2012 01 15 15 00 181  4.7 99.0 99.00 99.00 99.00 999 1010.0  23.4  23.6  18.4 99.0 99.00
2012 01 15 16 00 175  5.7 99.0 99.00 99.00 99.00 999 1010.0  23.4  23.6  18.4 99.0 99.00
2012 01 15 17 00 162  4.9 99.0 99.00 99.00 99.00 999 1011.0  23.3  23.6  18.8 99.0 99.00
2012 01 15 18 00 167  4.8 99.0 99.00 99.00 99.00 999 1012.0  23.8  23.6  18.6 99.0 99.00
2012 01 15 19 00 173  4.6 99.0 99.00 99.00 99.00 999 1012.0  24.0  23.6  18.9 99.0 99.00
2012 01 15 20 00 177  4.6 99.0 99.00 99.00 99.00 999 1013.0  24.1  23.6  19.1 99.0 99.00
2012 01 15 21 00 183  5.2 99.0 99.00 99.00 99.00 999 1012.0  23.9  23.7  19.5 99.0 99.00
2012 01 15 22 00 187  6.9 99.0 99.00 99.00 99.00 999 1011.0  23.4  23.6  19.0 99.0 99.00
2012 01 15 23 00 196  6.7 99.0 99.00 99.00 99.00 999 1011.0  23.9  23.6  18.8 99.0 99.00
2012 01 16 00 00 226  6.5 99.0 99.00 99.00 99.00 999 1011.0  23.5  23.6  20.0 99.0 99.00
2012 01 16 01 00 240  5.0 99.0 99.00 99.00 99.00 999 1011.0  23.1  23.6  20.4 99.0 99.00
2012 01 16 02 00 201  6.0 99.0 99.00 99.00 99.00 999 1011.0  24.1  23.6  20.7 99.0 99.00
2012 01 16 03 00 198  7.2 99.0 99.00 99.00 99.00 999 1012.0  24.0  23.6  20.5 99.0 99.00
2012 01 16 04 00 194  7.2 99.0 99.00 99.00 99.00 999 1012.0  24.1  23.6  19.9 99.0 99.00
2012 01 16 05 00 186  6.5 99.0 99.00 99.00 99.00 999 1012.0  24.1  23.6  20.7 99.0 99.00
2012 01 16 06 00 189  5.9 99.0 99.00 99.00 99.00 999 1013.0  24.1  23.6  20.5 99.0 99.00
2012 01 16 07 00 177  5.3 99.0 99.00 99.00 99.00 999 1014.0  23.9  23.6  20.4 99.0 99.00
2012 01 16 08 00 176  4.9 99.0 99.00 99.00 99.00 999 1014.0  23.9  23.6  20.7 99.0 99.00
2012 01 16 09 00 179  5.6 99.0 99.00 99.00 99.00 999 1014.0  23.8  23.6  20.2 99.0 99.00
2012 01 16 10 00 167  5.3 99.0 99.00 99.00 99.00 999 1014.0  23.8  23.6  20.3 99.0 99.00
2012 01 16 11 00 164  5.6 99.0 99.00 99.00 99.00 999 1013.0  23.7  23.6  21.3 99.0 99.00
2012 01 16 12 00 173  5.5 99.0 99.00 99.00 99.00 999 1013.0  23.6  23.6  20.8 99.0 99.00
2012 01 16 13 00 182  5.3 99.0 99.00 99.00 99.00 999 1013.0  23.7  23.6  20.7 99.0 99.00
2012 01 16 14 00 194  5.1 99.0 99.00 99.00 99.00 999 1013.0  23.7  23.6  20.8 99.0 99.00
2012 01 16 15 00 168  5.6 99.0 99.00 99.00 99.00 999 1012.0  23.7  23.6  20.7 99.0 99.00
2012 01 16 16 00 169  5.9 99.0 99.00 99.00 99.00 999 1013.0  23.8  23.6  20.8 99.0 99.00
2012 01 16 17 00 163  6.0 99.0 99.00 99.00 99.00 999 1013.0  23.7  23.6  20.9 99.0 99.00
2012 01 16 18 00 179  4.9 99.0 99.00 99.00 99.00 999 1014.0  23.9  23.6  20.7 99.0 99.00
2012 01 16 19 00 184  4.5 99.0 99.00 99.00 99.00 999 1014.0  24.1  23.5  20.8 99.0 99.00
2012 01 16 20 00 196  3.8 99.0 99.00 99.00 99.00 999 1014.0  24.2  23.5  20.8 99.0 99.00
2012 01 16 21 00 194  3.0 99.0 99.00 99.00 99.00 999 1014.0  24.2  23.6  20.7 99.0 99.00
2012 01 16 22 00 168  4.1 99.0 99.00 99.00 99.00 999 1013.0  24.4  23.7  21.0 99.0 99.00
2012 01 16 23 00 185  6.2 99.0 99.00 99.00 99.00 999 1012.0  24.3  23.7  21.3 99.0 99.00
2012 01 17 00 00 182  6.5 99.0 99.00 99.00 99.00 999 1011.0  24.2  23.7  21.4 99.0 99.00
2012 01 17 01 00 181  6.7 99.0 99.00 99.00 99.00 999 1011.0  24.2  23.7  21.4 99.0 99.00
2012 01 17 02 00 184  6.2 99.0 99.00 99.00 99.00 999 1012.0  24.2  23.6  21.5 99.0 99.00
2012 01 17 03 00 185  5.1 99.0 99.00 99.00 99.00 999 1012.0  24.1  23.6  21.7 99.0 99.00
2012 01 17 04 00 187  6.8 99.0 99.00 99.00 99.00 999 1012.0  24.2  23.6  21.5 99.0 99.00
2012 01 17 05 00 195  7.6 99.0 99.00 99.00 99.00 999 1013.0  24.2  23.6  21.4 99.0 99.00
2012 01 17 06 00 194  7.2 99.0 99.00 99.00 99.00 999 1014.0  24.2  23.6  21.4 99.0 99.00
2012 01 17 07 00 194  7.5 99.0 99.00 99.00 99.00 999 1014.0  24.2  23.6  21.4 99.0 99.00
2012 01 17 08 00 188  7.9 99.0 99.00 99.00 99.00 999 1013.0  24.2  23.6  21.4 99.0 99.00
2012 01 17 09 00 174  7.5 99.0 99.00 99.00 99.00 999 1012.0  24.1  23.6  21.3 99.0 99.00
2012 01 17 10 00 182  5.6 99.0 99.00 99.00 99.00 999 1013.0  24.0  23.6  21.4 99.0 99.00
2012 01 17 11 00 184  5.7 99.0 99.00 99.00 99.00 999 1013.0  24.0  23.6  21.4 99.0 99.00
2012 01 17 12 00 183  6.0 99.0 99.00 99.00 99.00 999 1012.0  24.0  23.6  21.2 99.0 99.00
2012 01 17 13 00 185  6.9 99.0 99.00 99.00 99.00 999 1011.0  24.0  23.5  21.2 99.0 99.00
2012 01 17 14 00 179  6.3 99.0 99.00 99.00 99.00 999 1011.0  24.0  23.6  21.2 99.0 99.00
2012 01 17 15 00 169  6.7 99.0 99.00 99.00 99.00 999 1010.0  23.9  23.5  21.3 99.0 99.00
2012 01 17 16 00 184  6.0 99.0 99.00 99.00 99.00 999 1012.0  24.1  23.5  21.1 99.0 99.00
2012 01 17 17 00 195  7.4 99.0 99.00 99.00 99.00 999 1013.0  24.3  23.5  21.1 99.0 99.00
2012 01 17 18 00 201  7.9 99.0 99.00 99.00 99.00 999 1014.0  24.2  23.5  21.4 99.0 99.00
2012 01 17 19 00 179  5.9 99.0 99.00 99.00 99.00 999 1014.0  23.8  23.5  21.6 99.0 99.00
2012 01 17 20 00 166  6.4 99.0 99.00 99.00 99.00 999 1014.0  23.8  23.6  21.6 99.0 99.00
2012 01 17 21 00 180  6.7 99.0 99.00 99.00 99.00 999 1014.0  23.6  23.6  21.7 99.0 99.00
2012 01 17 22 00 175  8.0 99.0 99.00 99.00 99.00 999 1012.0  23.3  23.5  21.4 99.0 99.00
2012 01 17 23 00 189  7.7 99.0 99.00 99.00 99.00 999 1011.0  23.3  23.5  21.1 99.0 99.00
2012 01 18 00 00 177  5.5 99.0 99.00 99.00 99.00 999 1011.0  23.5  23.5  21.1 99.0 99.00
2012 01 18 01 00 162  5.3 99.0 99.00 99.00 99.00 999 1011.0  23.4  23.5  21.3 99.0 99.00
2012 01 18 02 00 177  6.3 99.0 99.00 99.00 99.00 999 1011.0  23.7  23.5  21.5 99.0 99.00
2012 01 18 03 00 192  4.5 99.0 99.00 99.00 99.00 999 1012.0  23.1  23.5  21.3 99.0 99.00
2012 01 18 04 00 181  4.8 99.0 99.00 99.00 99.00 999 1012.0  23.6  23.5  21.6 99.0 99.00
2012 01 18 05 00 196  6.4 99.0 99.00 99.00 99.00 999 1013.0  24.0  23.5  21.2 99.0 99.00
2012 01 18 06 00 183  4.4 99.0 99.00 99.00 99.00 999 1013.0  24.0  23.5  21.7 99.0 99.00
2012 01 18 07 00 189  4.5 99.0 99.00 99.00 99.00 999 1013.0  23.9  23.5  21.5 99.0 99.00
2012 01 18 08 00 190  4.3 99.0 99.00 99.00 99.00 999 1014.0  23.9  23.5  21.7 99.0 99.00
2012 01 18 09 00 181  5.0 99.0 99.00 99.00 99.00 999 1013.0  23.9  23.5  21.5 99.0 99.00
2012 01 18 10 00 188  5.3 99.0 99.00 99.00 99.00 999 1013.0  23.9  23.5  21.5 99.0 99.00
2012 01 18 11 00 194  5.7 99.0 99.00 99.00 99.00 999 1013.0  23.9  23.5  21.5 99.0 99.00
2012 01 18 12 00 195  5.4 99.0 99.00 99.00 99.00 999 1013.0  24.0  23.5  21.5 99.0 99.00
2012 01 18 13 00 198  6.0 99.0 99.00 99.00 99.00 999 1013.0  24.0  23.5  21.5 99.0 99.00
2012 01 18 14 00 207  7.3 99.0 99.00 99.00 99.00 999 1013.0  24.0  23.5  21.6 99.0 99.00
2012 01 18 15 00 206  7.4 99.0 99.00 99.00 99.00 999 1013.0  23.7  23.5  21.6 99.0 99.00
2012 01 18 16 00 199  6.5 99.0 99.00 99.00 99.00 999 1014.0  23.7  23.5  21.5 99.0 99.00
2012 01 18 17 00 202  6.6 99.0 99.00 99.00 99.00 999 1014.0  23.8  23.5  21.6 99.0 99.00
2012 01 18 18 00 192  6.8 99.0 99.00 99.00 99.00 999 1014.0  24.1  23.5  21.5 99.0 99.00
2012 01 18 19 00 200  7.1 99.0 99.00 99.00 99.00 999 1015.0  24.3  23.5  21.3 99.0 99.00
2012 01 18 20 00 201  6.6 99.0 99.00 99.00 99.00 999 1015.0  24.3  23.6  21.1 99.0 99.00
2012 01 18 21 00 208  6.6 99.0 99.00 99.00 99.00 999 1015.0  24.4  23.6  21.0 99.0 99.00
2012 01 18 22 00 209  7.3 99.0 99.00 99.00 99.00 999 1014.0  24.4  23.6  21.2 99.0 99.00
2012 01 18 23 00 213  6.7 99.0 99.00 99.00 99.00 999 1013.0  24.3  23.7  21.3 99.0 99.00
2012 01 19 00 00 211  6.5 99.0 99.00 99.00 99.00 999 1013.0  24.3  23.7  21.3 99.0 99.00
2012 01 19 01 00 202  6.7 99.0 99.00 99.00 99.00 999 1013.0  24.3  23.7  21.3 99.0 99.00
2012 01 19 02 00 207  5.4 99.0 99.00 99.00 99.00 999 1013.0  24.3  23.7  21.1 99.0 99.00
2012 01 19 03 00 215  5.3 99.0 99.00 99.00 99.00 999 1014.0  24.2  23.7  21.4 99.0 99.00
2012 01 19 04 00 219  5.4 99.0 99.00 99.00 99.00 999 1014.0  23.9  23.7  21.5 99.0 99.00
2012 01 19 05 00 213  4.8 99.0 99.00 99.00 99.00 999 1015.0  23.9  23.6  21.5 99.0 99.00
2012 01 19 06 00 203  4.7 99.0 99.00 99.00 99.00 999 1016.0  23.9  23.6  21.4 99.0 99.00
2012 01 19 07 00 205  5.3 99.0 99.00 99.00 99.00 999 1016.0  23.9  23.6  21.4 99.0 99.00
2012 01 19 08 00 202  5.4 99.0 99.00 99.00 99.00 999 1017.0  23.9  23.6  21.4 99.0 99.00
2012 01 19 09 00 207  4.2 99.0 99.00 99.00 99.00 999 1017.0  23.8  23.6  21.4 99.0 99.00
2012 01 19 10 00 211  4.2 99.0 99.00 99.00 99.00 999 1017.0  23.7  23.6  21.3 99.0 99.00
2012 01 19 11 00 206  5.0 99.0 99.00 99.00 99.00 999 1017.0  23.7  23.6  21.2 99.0 99.00
2012 01 19 12 00 204  5.3 99.0 99.00 99.00 99.00 999 1017.0  23.6  23.6  21.0 99.0 99.00
2012 01 19 13 00 183  4.8 99.0 99.00 99.00 99.00 999 1016.0  23.6  23.6  21.0 99.0 99.00
2012 01 19 14 00 183  3.9 99.0 99.00 99.00 99.00 999 1017.0  23.5  23.6  20.7 99.0 99.00
2012 01 19 15 00 172  3.3 99.0 99.00 99.00 99.00 999 1017.0  23.5  23.6  20.5 99.0 99.00
2012 01 19 16 00 162  3.2 99.0 99.00 99.00 99.00 999 1018.0  23.5  23.6  20.3 99.0 99.00
2012 01 19 17 00 158  2.5 99.0 99.00 99.00 99.00 999 1018.0  23.6  23.6  20.4 99.0 99.00
2012 01 19 18 00 143  2.5 99.0 99.00 99.00 99.00 999 1019.0  24.0  23.6  20.4 99.0 99.00
2012 01 19 19 00 137  2.5 99.0 99.00 99.00 99.00 999 1019.0  24.0  23.6  20.6 99.0 99.00
